max_depth,max_samples,min_samples_leaf,n_estimators,acc_0.50,acc_0.50_std,precision_0.50,precision_0.50_std,recall_0.50,recall_0.50_std,f1_0.50,f1_0.50_std,f0.5_0.50,f0.5_0.50_std,acc_0.60,acc_0.60_std,precision_0.60,precision_0.60_std,recall_0.60,recall_0.60_std,f1_0.60,f1_0.60_std,f0.5_0.60,f0.5_0.60_std,acc_0.75,acc_0.75_std,precision_0.75,precision_0.75_std,recall_0.75,recall_0.75_std,f1_0.75,f1_0.75_std,f0.5_0.75,f0.5_0.75_std
20.0,1.0,2,10,0.7742892622088096,0.02022869421150357,0.8041176036707427,0.023383290981456795,0.7256834263638721,0.030389939202968088,0.7625702025444756,0.02315956007179044,0.786878185988035,0.02182733818502463,0.7363521669793622,0.019721234288423345,0.915139858471471,0.017666364895240073,0.5207993549345479,0.03632482567017182,0.6632200822230534,0.03272209420292764,0.7941077922570233,0.024905640047338827,0.6067774006579778,0.013311125712383954,0.9737810994446013,0.014847570354323323,0.2193193118124836,0.02558541511578138,0.3573558716124368,0.034454448008629436,0.5751468990970147,0.03731920025234001
20.0,1.0,2,20,0.7857318170682432,0.020714127243081432,0.8207458803550993,0.024665308505828903,0.7317609433053796,0.032966177562690636,0.7732713061980376,0.024067331798261826,0.8009507300575267,0.022433238603968567,0.7399822840536763,0.020955104122023435,0.9291129773992045,0.017384668675397227,0.5193672608129112,0.038702070818391124,0.6655996851000934,0.03462445243830232,0.8017186270047368,0.02583888837199386,0.6020786965635717,0.012150962166209194,0.9802562971687786,0.013230474116609424,0.2081893033711082,0.02298273198245761,0.34291697999736126,0.03169887380089758,0.5613536169576872,0.035728764575279716
20.0,1.0,2,50,0.7963717110499451,0.019241475463261555,0.8360475230240153,0.026466358204994322,0.7382692264388708,0.029262698999677636,0.7836762090587621,0.021557200707843307,0.8141536462135394,0.022295803443645155,0.741179518971833,0.020174820792117118,0.9407395187000839,0.015922408168378248,0.5145624476382381,0.03723232600910533,0.6646026403578946,0.03367412471630355,0.8063089492021931,0.025018015021726788,0.5983246340684383,0.012821339991933196,0.9805483962154395,0.013332268086470951,0.20044520156023565,0.02435002380068515,0.3322490859477608,0.03390939285516057,0.5496418274317637,0.038740929143521605
20.0,1.0,2,100,0.7995472092643954,0.019511390595341335,0.8404024501262377,0.026550569699101956,0.7404250939727562,0.02953663757512677,0.7868130881882274,0.021804683854348167,0.8179882181675318,0.022439745520362184,0.7428225649401161,0.020679557001932827,0.9424616524217424,0.016155966877167402,0.5169995326744216,0.038418215278530066,0.6670170988193829,0.034679032600483314,0.8084609543624071,0.02562121232683708,0.5976256636741489,0.013813271002818258,0.981142845484493,0.013478126503257972,0.19881507616275265,0.02591470326165698,0.32997139451625296,0.036343460816059305,0.5471190881473162,0.04210642916365926
20.0,1.0,2,200,0.8002756343958112,0.01955993328491693,0.8419648458371636,0.025404860318160194,0.740045419546504,0.029605245992605115,0.7873205732604672,0.022101594768719552,0.8191053726491552,0.022021418826831878,0.7435079162153434,0.021812385788009727,0.9434662734691728,0.014877077398336604,0.5177460809969389,0.04051720320684729,0.6678356071267492,0.03667052708665547,0.8093523529403568,0.02681425688162096,0.596001421397082,0.0137790252693568,0.9814256432157927,0.015013976223521287,0.19542468916384903,0.02562687833220089,0.32530641981383807,0.03616281553090649,0.5420158365399239,0.042412862580631074
20.0,1.0,4,10,0.7764958639572507,0.020674513693534347,0.8054578522726331,0.025820332902259945,0.7298254699930989,0.03030533295882275,0.7654008121601783,0.023106685105565967,0.7888379189433798,0.023007043855695773,0.7391112102350588,0.021464039241397396,0.9178429670760269,0.019975305252554223,0.5250677259316127,0.039879689404125916,0.6672375696052136,0.035565344153734926,0.7975498176396303,0.02686738923872817,0.6052906826185471,0.013414846282156466,0.9760053880224007,0.016130536855182585,0.2156646770347579,0.025035426070671003,0.35268178293695174,0.03411036383350933,0.5708137699956163,0.037938167622251356
20.0,1.0,4,20,0.7878670473950005,0.021231774963156796,0.8216296189313983,0.026331052626813307,0.7360760072802714,0.030990450023957044,0.7761180097941857,0.02376118023727166,0.8026913559426436,0.023534005376047794,0.7421676022929466,0.020550420534186615,0.9340782795426537,0.017346268939952614,0.5209874381112004,0.03891106705681081,0.6681373086607576,0.034544193652582815,0.8053646351139345,0.02519218069690596,0.6023222432475934,0.013705352141459641,0.9800353161428245,0.01426389952140959,0.20869852959309884,0.025993864964263917,0.3434503625425702,0.03564795249774416,0.5616468544261691,0.03981064820818822
20.0,1.0,4,50,0.7965290708100937,0.02177637223976831,0.8352740875856106,0.028063952433296156,0.7395519952288904,0.03128994416983841,0.7840837414616153,0.024331973456766996,0.8138967704092087,0.024670357647324153,0.7410741731954029,0.02092846465517057,0.938416224638077,0.018963816935205043,0.5158045285338989,0.037999750503702065,0.6650297615025342,0.03465009416784511,0.8055185326788112,0.026518229844734127,0.5984228990187995,0.013236930240827085,0.9812936469291922,0.015960202143180027,0.20044045804363111,0.024633806175509417,0.33229623195043223,0.03438318557317279,0.5498586006693317,0.039629581792553825
20.0,1.0,4,100,0.7973819527516437,0.020087837046035912,0.8368777672271897,0.02522847820759245,0.7394399233503848,0.031258174073758256,0.7847268088366907,0.023055093336799205,0.8150862323688834,0.022282765862171657,0.742114598051879,0.02172965289128258,0.9422373514087077,0.016194959614497975,0.5155674752795683,0.04025117396670232,0.6657130558641393,0.0364270693801502,0.8075644266134642,0.02691171938093654,0.5960128901429962,0.013339222432429508,0.9820370603776141,0.016729761940688172,0.19536089169001755,0.024736830769191302,0.3252926110025728,0.034822326419552345,0.5421957082867339,0.04068635219268827
20.0,1.0,4,200,0.7984197612909982,0.01978810890855044,0.8387112311163255,0.02600307464067,0.7397200616408133,0.030412440677609964,0.7856833934595747,0.022474603735323753,0.8165411384047806,0.022448217255330687,0.7430263066413137,0.02104895233571441,0.9429670771338486,0.016190008705885085,0.517075572748062,0.038719917873968175,0.66721850489245,0.03510423628787579,0.8088100469968833,0.02612627637869757,0.5957289105914364,0.01283152519707978,0.9823113534250224,0.01573405019803128,0.1947540256901717,0.023938300044263,0.32449229367511423,0.033720709483961005,0.5414007556124105,0.03938528388384135
20.0,1.0,8,10,0.780750171990716,0.02181748042600209,0.8127825341735097,0.025570987822809022,0.7300117588871009,0.030290227693240815,0.7688774982194668,0.024328472032748044,0.7945484031649067,0.023740607382399786,0.7363572669362356,0.021184989496991356,0.9219592535377583,0.017366123034697062,0.5162278778280375,0.040113953834712564,0.6610807726554923,0.03566836591101407,0.7958371635661923,0.026106739944547246,0.6006139737338219,0.015121412050302187,0.9744821876172134,0.015314501191613181,0.20642551449697458,0.029098768891809165,0.3398157329172943,0.04008411214753843,0.5562627047958854,0.04491975038502274
20.0,1.0,8,20,0.79043660454528,0.02090367790430768,0.8267289858810098,0.02584685502897125,0.7355156254500236,0.03055567455503235,0.7780943055685935,0.023560616667369656,0.8064598865971607,0.023197916478582905,0.738890456667043,0.02201909607391155,0.9351894846152646,0.018059444134429923,0.513185242546732,0.04183177368816407,0.6618294168012238,0.037380508598170034,0.802093698488763,0.027284320851204944,0.5986286165160635,0.013329852864877615,0.9788808046958323,0.01623371941113659,0.20135874900435838,0.02477714826213637,0.3334185174577674,0.03467108550800485,0.5506222711685277,0.040153750129122666
20.0,1.0,8,50,0.7959388856389487,0.020087580197444724,0.8343162092611903,0.027061172173215648,0.7394167742296335,0.029559488850360895,0.7835839585568452,0.022369440036430904,0.8131355919461136,0.023149913358841485,0.7411657036244634,0.02152587365703226,0.9429873450976434,0.017016128282098725,0.513155939854551,0.040291489905355256,0.6638353059678713,0.036583027212657285,0.8067500861688159,0.026996346154166417,0.5953339210683822,0.013343258023025944,0.9793591142146513,0.01801272907213174,0.19450845526755853,0.024593100862630522,0.32397362758334053,0.034764218685479804,0.5402521343620964,0.04097991101080963
20.0,1.0,8,100,0.7975863729208068,0.02025312315537077,0.8355720312314882,0.026458208334897936,0.7417924402344124,0.030425918490904244,0.7854710033308242,0.022732985603743587,0.8146636017752596,0.02290740711937442,0.741064089231757,0.022457312129632066,0.9426078696947673,0.016999160613231666,0.5131544793628782,0.04219465123437947,0.6636678799715225,0.03789335000849677,0.8064506862305076,0.02757586078826537,0.594823018065859,0.013923545526480853,0.9813077829731073,0.01815391306777965,0.1930543531281988,0.02574582577409996,0.3219880589032906,0.03640137584966816,0.5382585145051192,0.04286866088313256
20.0,1.0,8,200,0.7992653241064166,0.020128515908057542,0.8386900138266473,0.026069932341009523,0.7417775934000093,0.029087797663385956,0.7868918121932895,0.022399091653840957,0.817068041117561,0.022765018545975957,0.7402254827725538,0.021338388678748082,0.944010919082562,0.01633839575633551,0.5105001349071682,0.03966511558517438,0.6618971483950384,0.036107346357370264,0.8060742844572226,0.02669355005343997,0.593755133053171,0.013193092984846912,0.9806230705860912,0.016701450248998426,0.19103155495502255,0.024372599876537466,0.3191898363512754,0.0345749858521517,0.5351006608460845,0.04092426175684351
40.0,0.5,1,10,0.7615014496125246,0.018058925669883607,0.802829205664876,0.023483015115022328,0.6939819321795723,0.028784883307502444,0.7440514921254521,0.021230382359179994,0.7781209022668868,0.020523151804716946,0.7235286823468926,0.015766559954608732,0.8932760971260756,0.01919340309396497,0.5078391687165873,0.030697618938797112,0.6469977711698189,0.026761663941017495,0.7749486730913496,0.020606882708320208,0.6002166118844936,0.014908711967753249,0.967498240951208,0.01605330919359429,0.20709706329423433,0.02802993450472136,0.3404195384271368,0.038318986132969225,0.5557956769922765,0.0428140108449879
40.0,0.5,1,20,0.7781151444981638,0.01902755949956421,0.8184231534407409,0.0277689224771215,0.7160477071712503,0.029533836797701347,0.7632967729099432,0.021415779549257254,0.7952929144452343,0.022753898195554702,0.7366534945801028,0.01903631713861001,0.9214181608958167,0.01734707193486467,0.5173328311796864,0.03572763271547208,0.66199664984686,0.03176122285982451,0.796208403492523,0.02359497176400957,0.5964336129277666,0.014763999303270613,0.9751974344958532,0.016730607139232,0.19761452401632806,0.02798900588148628,0.3278482003882347,0.039198635228921384,0.5434348802654627,0.04540682623168488
40.0,0.5,1,50,0.794434391595028,0.01955074268901585,0.8322364736631434,0.025804070704140813,0.7383825754910853,0.029901336465580377,0.7820756758599995,0.021996370031055666,0.8112975786336081,0.022165447767481385,0.7411311136004981,0.020960275313052088,0.93532443204721,0.017583948557797418,0.5178100890187285,0.03781838741792407,0.6659571682963156,0.034392915914312865,0.8047209925885831,0.02618120284572005,0.5964326176668265,0.014989621396950089,0.98070020833763,0.014786280955959494,0.19646737758443902,0.028430823594942492,0.326535200991231,0.03979033902786936,0.5429362126141977,0.045889061223089035
40.0,0.5,1,100,0.7986226456810517,0.01935064437526473,0.8368038923555734,0.02444128416182229,0.7426784735969927,0.03137996954954211,0.7864886010180937,0.022189851051649567,0.8157970933036781,0.02124623728417857,0.7426871818215572,0.021055732452536054,0.9415281742916018,0.014654762524371976,0.5172275846591371,0.03914229598332463,0.6669631130326017,0.03544495233397375,0.8080085267690535,0.025960981076537732,0.5936218437662205,0.014020358643971609,0.9821664938667185,0.01236643472257066,0.1904732718258706,0.026606373148003615,0.31833896893785324,0.0375087088334901,0.5341348888799373,0.04363778442283886
40.0,0.5,1,200,0.801105577133274,0.017553145629776532,0.8384601493869525,0.022729792319832062,0.7466719037237268,0.030386495248999675,0.7894570002313326,0.020328752668881473,0.8180187647409276,0.019224259809434992,0.7425305955207074,0.02050285360117006,0.9438619268186074,0.013387411986837437,0.5154778293313365,0.03855494961084864,0.6660903568880705,0.03480938553142809,0.8085244263972106,0.025147773613833593,0.5921709437211863,0.01394418903771843,0.9823104331931362,0.014802671742862412,0.18746721211719128,0.026163832749228413,0.3141515104604214,0.03712747511536455,0.5294442738907501,0.04377392820580892
40.0,0.5,2,10,0.764949613341929,0.02285923179900262,0.7900300893219339,0.02671885143462172,0.7222311088145967,0.030306850034977826,0.7543275601793413,0.025164415034356742,0.7752733750587364,0.024955836949100398,0.7298692438538555,0.02007507113557675,0.8920444637644953,0.0192457136136497,0.522944014329678,0.03889686672082819,0.658593287741473,0.033876710654631166,0.7808701669162634,0.02509998484844847,0.6065350998438607,0.015161469115333942,0.9654573901743267,0.016006104432631934,0.22064852650724923,0.028481333730233482,0.35846147926637867,0.03847143202326092,0.5744001685295739,0.042330092209201926
